internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
137563,Zonocopris machadoi,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,SCARABAEIDAE,Zonocopris,machadoi,,,,,"Vaz-de-Mello, 2007","<p><em>Zonocopris</em> is known for its relationships with giant South American land snails. The genus was revised by Vaz-de-Mello (2007). Currently, it consists of two species, <em>Z. gibbicollis</em> (Harold 1868), distributed in Bolivia, Argentina, Paraguay and Brazil and <em>Z. machadoi</em> Vaz-de-Mello, 2007, from Paraguay and Brazil.&#160;<strong></strong></span></p>"
137565,Ontherus raptor,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,SCARABAEIDAE,Ontherus,raptor,,,,,"Génier, 1996","The genus <em>Ontherus</em> was revised by Génier (1996).<strong> </strong>Its consists approximately of 60 species that are distributed throughout continental tropical and subtropical Latin America. However, the greater diversity of the group occurs in southeastern Brazil and the Andes (Génier 1996). The species that compose the genus are divided into three subgenera: <em>Caelontherus</em>, <em>Planontherus</em> and <em>Ontherus</em>."
137566,Trichillidium quadridens,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,SCARABAEIDAE,Trichillidium,quadridens,,,,,"(Arrow, 1932)","The genus <em>Trichillidium</em> was described and positioned in the subtribe Scatimina (Coleoptera: Scarabaeinae: Ateuchini) by Vaz-de-Mello (2008).<strong> </strong>It is comprised of four species that are distributed throughout southern Nicaragua to central Argentina (although they are absent in western Amazonia), central and northeastern Brazil. The species that compose the genus were originally described in <em>Trichillum</em> or <em>Pedaridium</em>."
137573,Ontherus laminifer,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,SCARABAEIDAE,Ontherus,laminifer,,,,,"Balthasar, 1938","The genus <em>Ontherus</em> was revised by Génier (1996).<strong> </strong>Its consists approximately of 60 species that are distributed throughout continental tropical and subtropical Latin America. However, the greater diversity of the group occurs in southeastern Brazil and the Andes (Génier 1996). The species that compose the genus are divided into three subgenera: <em>Caelontherus</em>, <em>Planontherus</em> and <em>Ontherus</em>."
137574,Canthidium femoratum,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,SCARABAEIDAE,Canthidium,femoratum,,,,,"Boucomont, 1935","<p><span class=""hps""><em>Canthidium </em><span class=""hps"">is a diverse genus, distributed from the&#160;<span class=""hpsalt-edited"">United States to Argentina. <span class=""hps"">The diversity <span class=""hps"">of the group <span class=""hps"">is also accompanied <span class=""hps"">by various <span class=""hps"">taxonomic <span class=""hps"">and nomenclatural <span class=""hps"">problems&#160;</span><span class=""hps"">(Martínez and&#160;Halffter 1986). <span class=""hps"">In addition, the need for <span class=""hps"">taxonomic revisions <span class=""hps"">makes the <span class=""hps"">accuracy in identification <span class=""hps"">of most South American species <span class=""hps"">an extremely difficult task. The genus still presents a considerable number of species to describe.</span></span></span></span></span></span></span></p>"
137584,Canthon quadripunctatus,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,SCARABAEIDAE,Canthon,quadripunctatus,,,,,"Redtenbacher, 1867","<p><em>Canthon </em>is a diverse and heterogeneous genus of dung beetles. Currently, the genus is composed of nine subgenera: <em>Boreocanthon</em>,<em> Canthon </em>s.str., <em>Francmonrosia</em>,<em> Glaphyrocanthon</em>,<em> Goniocanthon</em>,<em> Nesocanthon</em>, <em>Peltecanthon</em>,<em> Pseudepilissus</em>, and&#160;<em>Trichocanthon</em>. Of these, only <em>Boreocanthon </em>and <em>Nesocanthon </em>do not occur in South America. The genus is taxonomically relatively well known.</p>"
137594,Canthon corruscans,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,SCARABAEIDAE,Canthon,corruscans,,,,,"Castelnau, 1840","<p><em>Canthon</em> is a diverse and heterogeneous genus of dung beetles. Currently, the genus is composed of nine subgenera: <em>Boreocanthon</em>, <em>Canthon</em> <em>s.str</em>., <em>Francmonrosia</em>, <em>Glaphyrocanthon</em>, <em>Goniocanthon</em>, <em>Nesocanthon</em>, <em>Peltecanthon</em>, <em>Pseudepilissus</em>, <em>Trichocanthon</em>. Of these, only <em>Boreocanthon</em> and <em>Nesocanthon</em> do not occur in South America. The genus is taxonomically well known.</p>"
137607,Canthon lividus,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,SCARABAEIDAE,Canthon,lividus,,,,,"Blanchard, 1846","<p><em>Canthon </em>is a diverse and heterogeneous genus of dung beetles. Currently, the genus is composed of nine subgenera: <em>Boreocanthon</em>,<em> Canthon </em>s.str., <em>Francmonrosia</em>,<em> Glaphyrocanthon</em>,<em> Goniocanthon</em>,<em> Nesocanthon</em>, <em>Peltecanthon</em>,<em> Pseudepilissus</em>, and&#160;<em>Trichocanthon</em>. Of these, only <em>Boreocanthon </em>and <em>Nesocanthon </em>do not occur in South America.The genus is taxonomically well known.</p><p></p>"
137617,Anomiopus laetus,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,SCARABAEIDAE,Anomiopus,laetus,,,,,"(Waterhouse, 1891)","The genus is exclusively Neotropical and most species occur in South America (Canhedo 2006). The group was reviewed by Canhedo in 2006. However, ten new species were described by the same author in 2004 parallel to the process of publication of taxonomic revision, so that the works that complement the taxonomic revision were published even before the own revision of the genus (Canhedo 2004a, 2004b, 2006). After the publication of these papers the genus now includes 58 species.&#160;Although there is a taxonomic revision with a relatively recent identification key for the genus, it still presents a considerable number of species to describe."
137622,Onthophagus janthinus,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,SCARABAEIDAE,Onthophagus,janthinus,,,,,"Harold, 1875","<span class=""hps""><em>Onthophagus</em> is a diverse <span class=""hps"">and cosmopolitan genus, <span class=""hps"">with <span class=""hps"">approximately 2,000 <span class=""hps"">species distributed <span class=""hps"">worldwide</span>. <span class=""hps"">The great diversity <span class=""hps"">of the group <span class=""hps"">is also accompanied <span class=""hps"">by various <span class=""hps"">taxonomic <span class=""hps"">and nomenclatural <span class=""hps"">problems. <span class=""hps"">In addition, the need for</span> <span class=""hps"">taxonomic revisions <span class=""hps"">makes the <span class=""hps"">accuracy in identification <span class=""hps"">of most South American species <span class=""hps"">an extremely difficult task.</span></span></span></span></span></span></span>"
137654,Canthidium magnum,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,SCARABAEIDAE,Canthidium,magnum,,,,,"Harold, 1871","<p><em>Canthidium</em> is a diverse genus, distributed from the United States to Argentina. The group also has various taxonomic and nomenclatural problems (Martínez and&#160;Halffter 1986). In addition, to this, the need for taxonomic revisions makes the accuracy in identification of most South American species an extremely difficult task. There are still a considerable number of species to describe in this genus.</p>"
137659,Anomiopus birai,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,SCARABAEIDAE,Anomiopus,birai,,,,,"Canhedo, 2006","The genus is exclusively Neotropical and most species occur in South America (Canhedo 2006). The group was reviewed by Canhedo in 2006. However, ten new species were described by the same author in 2004 parallel to the process of publication of taxonomic revision, so that the works that complement the taxonomic revision were published even before the own revision of the genus (Canhedo 2004a, 2004b, 2006). After the publication of these papers the genus now includes 58 species.&#160;Although there is a taxonomic revision with a relatively recent identification key for the genus, it still presents a considerable number of species to describe."
137666,Canthon heyrovskyi,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,SCARABAEIDAE,Canthon,heyrovskyi,,,,,"Balthasar, 1939","<p><em>Canthon</em><span class=""apple-converted-space""><em>&#160;</em>is a diverse and heterogeneous genus of dung beetles. Currently, the genus is composed of nine subgenera:<span class=""apple-converted-space"">&#160;<em>Boreocanthon</em>,<span class=""apple-converted-space""><em>&#160;</em><em>Canthon</em><span class=""apple-converted-space""><em>&#160;</em>s.str.,<span class=""apple-converted-space"">&#160;<em>Francmonrosia</em>,<span class=""apple-converted-space""><em>&#160;</em></span><em>Glaphyrocanthon</em>,<span class=""apple-converted-space""><em>&#160;</em><em>Goniocanthon</em>,<span class=""apple-converted-space""><em>&#160;</em><em>Nesocanthon</em>,<em>Peltecantho</em>,<span class=""apple-converted-space""><em>&#160;</em><em>Pseudepilissus</em>,<span class=""apple-converted-space"">&#160;</span><em>Trichocanthon</em>. Of these, only<span class=""apple-converted-space"">&#160;<em>Boreocanthon</em><span class=""apple-converted-space""><em>&#160;</em>and<span class=""apple-converted-space"">&#160;<em>Nesocanthon</em><span class=""apple-converted-space""><em>&#160;</em>do not occur in South America. The genus is taxonomically well known.</span></span></span></span></span></p><p><br/></p><p></p>"
137667,Holocephalus sculptus,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,SCARABAEIDAE,Holocephalus,sculptus,,,,,"(Gillet, 1907)","According to Smith and Génier (2001), the genus <em>Holocephalus</em>&#160;is currently represented by five species, distributed among Paraguay and southeastern Brazil."
137677,Gromphas aeruginosa,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,SCARABAEIDAE,Gromphas,aeruginosa,,,,,"(Perty, 1830)","<p>The genus is endemic to South America and currently has five valid, described species. They are specialists of beaches (riverine and sea).&#160;&#160;</p>"
137720,Deltochilum carinatum,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,SCARABAEIDAE,Deltochilum,carinatum,,,,,"(Westwood, 1837)","<em>Deltochilum</em> was described in 1822 by Eschscholtz. The main diagnostic characteristic is the presence of short carinae or tubercles at the apex of some elitral interstriae. The genus is composed by eight subgenera: <em>Aganhyboma</em> Kolbe, 1893; <em>Calhyboma</em> Kolbe, 1893; <em>Deltochilum</em> s. str.; <em>Deltohyboma</em> Lane, 1946; <em>Euhyboma</em> Kolbe, 1983; <em>Hybomidium</em> Shipp, 1897; <em>Parahyboma</em> Paulian, 1938; <em>Rubrohyboma</em> Paulian, 1938.</span>"
137760,Canthidium aurichalceum,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,SCARABAEIDAE,Canthidium,aurichalceum,,,,,"Preudhomme de Borre, 1886","<p><em>Canthidium</em> is a diverse, species rich genus, with many species unknown.&#160; They are distributed from the United States to Argentina. The group also has various taxonomic and nomenclatural problems. In addition to this, the need for taxonomic revisions makes the accuracy in identification of most South American species an extremely difficult task. There are still a considerable number of species to describe in this genus.</p>"
137761,Scatonomus lauropalui,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,SCARABAEIDAE,Scatonomus,lauropalui,,,,,"Vulcano &amp; Pereira, 1973","<em>Scatonomus</em> is a small genus, containing only eight described species, of which little taxonomic and biological information is available. The genus is known from </span>Brazil, Argentina, Uruguay and Paraguay, and its species are distributed </span>throughout “Cerrado”, “Pampa” and Atlantic forest.</span>"
137765,Dichotomius nutans,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,SCARABAEIDAE,Dichotomius,nutans,,,,,"(Harold, 1867)","The genus consists of approximately 160 valid species that are distributed throughout Americas. However, the greater diversity of Dichotomius occurs in Brazil. The species that compose the genus are divided into four subgenera: (Dichotomius, Homocanthonides, Selenocopris and Luederwaldtinia). Currently, Dichotomius is being revised by F. Vaz-de-Mello. Thus, the number of valid species and the&#160;internal&#160;structure&#160;of the genus can be changed."
137772,Ateuchus carbonarius,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,SCARABAEIDAE,Ateuchus,carbonarius,,,,,"(Harold, 1868)","<em>Ateuchus&#160;</em>is a diverse&#160;genus, with approximately 70 species, distributed from the&#160;<span class=""hpsalt-edited"">United States&#160;to Argentina and Lesser Antilles.&#160;<span class=""hps"">The diversity&#160;<span class=""hps"">of the group&#160;<span class=""hps"">is also accompanied&#160;<span class=""hps"">by various&#160;<span class=""hps"">taxonomic&#160;<span class=""hps"">and nomenclatural&#160;<span class=""hps"">problems.&#160;<span class=""hps"">In addition, the need for&#160;<span class=""hps"">taxonomic revisions&#160;<span class=""hps"">makes the&#160;<span class=""hps"">accuracy of identification&#160;<span class=""hps"">of most South American species&#160;<span class=""hps"">an extremely difficult task. The genus still presents a considerable number of species to describe.</span></span></span></span></span></span></span>"
137803,Canthidium sladeni,ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,SCARABAEIDAE,Canthidium,sladeni,,,,,"Arrow, 1903","<p><em>Canthidium</em><span class=""apple-converted-space""><em>&#160;</em></span><span class=""hps"">is a diverse genus, distributed</span><span class=""apple-converted-space"">&#160;</span>from the&#160;<span class=""hpsalt-edited"">United States<span class=""apple-converted-space"">&#160;</span>to Argentina.<span class=""apple-converted-space"">&#160;<span class=""hps"">The diversity</span><span class=""apple-converted-space"">&#160;<span class=""hps"">of the group</span><span class=""apple-converted-space"">&#160;<span class=""hps"">is also accompanied</span><span class=""apple-converted-space"">&#160;<span class=""hps"">by various</span><span class=""apple-converted-space"">&#160;<span class=""hps"">taxonomic</span><span class=""apple-converted-space"">&#160;<span class=""hps"">and nomenclatural</span><span class=""apple-converted-space"">&#160;<span class=""hps"">problems (Martínez and&#160;Halffter 1986).</span><span class=""apple-converted-space"">&#160;<span class=""hps"">In addition, the need for</span><span class=""apple-converted-space"">&#160;<span class=""hps"">taxonomic revisions</span><span class=""apple-converted-space"">&#160;<span class=""hps"">makes</span><span class=""apple-converted-space"">&#160;<span class=""hps"">the</span><span class=""apple-converted-space"">&#160;<span class=""hps"">accuracy in identification</span><span class=""apple-converted-space"">&#160;<span class=""hps"">of most South American species</span><span class=""apple-converted-space"">&#160;<span class=""hps"">an extremely difficult task. The genus still presents a considerable number of species to describe.</span></p>"
